date,store_id,ndc,on_hand_qty,in_transit_qty,days_of_supply,reorder_point_days,target_days_of_supply
2025-07-28,ST002,81651-620-32,8,0,41.5,21,45
2025-08-04,ST002,81651-620-32,6,0,31.2,21,45
2025-08-11,ST002,81651-620-32,7,0,36.3,21,45
2025-08-18,ST002,81651-620-32,7,0,36.3,21,45
2025-08-25,ST002,81651-620-32,5,0,26,21,45
2025-09-01,ST002,81651-620-32,5,0,26,21,45
2025-09-08,ST002,81651-620-32,5,0,26,21,45
2025-09-15,ST002,81651-620-32,7,0,36.3,21,45
2025-09-22,ST002,81651-620-32,6,0,31.2,21,45
2025-09-29,ST002,81651-620-32,6,0,31.2,21,45
2025-10-06,ST002,81651-620-32,5,0,26,21,45
2025-10-13,ST002,81651-620-32,9,0,46.7,21,45
2025-10-20,ST002,81651-620-32,9,0,46.7,21,45
2025-10-27,ST002,81651-620-32,7,0,36.3,21,45
2025-11-03,ST002,81651-620-32,6,0,31.2,21,45
2025-11-10,ST002,81651-620-32,8,0,41.5,21,45
2025-11-17,ST002,81651-620-32,7,0,36.3,21,45
2025-11-24,ST002,81651-620-32,6,0,31.2,21,45
2025-12-01,ST002,81651-620-32,6,0,31.2,21,45
2025-12-08,ST002,81651-620-32,7,0,36.3,21,45
2025-12-15,ST002,81651-620-32,6,0,31.2,21,45
2025-12-22,ST002,81651-620-32,4,5,20.8,21,45
2025-12-29,ST002,81651-620-32,8,0,41.5,21,45
2024-01-01,ST002,75142-666-42,10,0,41.5,21,45
2024-01-08,ST002,75142-666-42,8,0,33.2,21,45
2024-01-15,ST002,75142-666-42,7,0,29,21,45
2024-01-22,ST002,75142-666-42,5,6,20.7,21,45
2024-01-29,ST002,75142-666-42,9,0,37.3,21,45
2024-02-05,ST002,75142-666-42,6,0,24.9,21,45
2024-02-12,ST002,75142-666-42,11,0,45.6,21,45
2024-02-19,ST002,75142-666-42,10,0,41.5,21,45
2024-02-26,ST002,75142-666-42,8,0,33.2,21,45
2024-03-04,ST002,75142-666-42,7,0,29,21,45
2024-03-11,ST002,75142-666-42,6,0,24.9,21,45
2024-03-18,ST002,75142-666-42,11,0,45.6,21,45
2024-03-25,ST002,75142-666-42,7,0,29,21,45
2024-04-01,ST002,75142-666-42,5,6,20.7,21,45
2024-04-08,ST002,75142-666-42,9,0,37.3,21,45
2024-04-15,ST002,75142-666-42,8,0,33.2,21,45
2024-04-22,ST002,75142-666-42,8,0,33.2,21,45
2024-04-29,ST002,75142-666-42,7,0,29,21,45
2024-05-06,ST002,75142-666-42,6,0,24.9,21,45
2024-05-13,ST002,75142-666-42,9,0,37.3,21,45
2024-05-20,ST002,75142-666-42,8,0,33.2,21,45
2024-05-27,ST002,75142-666-42,8,0,33.2,21,45
2024-06-03,ST002,75142-666-42,8,0,33.2,21,45
2024-06-10,ST002,75142-666-42,6,0,24.9,21,45
2024-06-17,ST002,75142-666-42,4,6,16.6,21,45
2024-06-24,ST002,75142-666-42,9,0,37.3,21,45
2024-07-01,ST002,75142-666-42,8,0,33.2,21,45
2024-07-08,ST002,75142-666-42,7,0,29,21,45
2024-07-15,ST002,75142-666-42,5,6,20.7,21,45
2024-07-22,ST002,75142-666-42,7,0,29,21,45
2024-07-29,ST002,75142-666-42,6,0,24.9,21,45
2024-08-05,ST002,75142-666-42,9,0,37.3,21,45
2024-08-12,ST002,75142-666-42,7,0,29,21,45
2024-08-19,ST002,75142-666-42,5,6,20.7,21,45
2024-08-26,ST002,75142-666-42,11,0,45.6,21,45
2024-09-02,ST002,75142-666-42,8,0,33.2,21,45
2024-09-09,ST002,75142-666-42,7,0,29,21,45
2024-09-16,ST002,75142-666-42,9,0,37.3,21,45
2024-09-23,ST002,75142-666-42,9,0,37.3,21,45
2024-09-30,ST002,75142-666-42,8,0,33.2,21,45
2024-10-07,ST002,75142-666-42,8,0,33.2,21,45
2024-10-14,ST002,75142-666-42,6,0,24.9,21,45
2024-10-21,ST002,75142-666-42,9,0,37.3,21,45
2024-10-28,ST002,75142-666-42,8,0,33.2,21,45
2024-11-04,ST002,75142-666-42,6,0,24.9,21,45
2024-11-11,ST002,75142-666-42,11,0,45.6,21,45
2024-11-18,ST002,75142-666-42,11,0,45.6,21,45
2024-11-25,ST002,75142-666-42,10,0,41.5,21,45
2024-12-02,ST002,75142-666-42,10,0,41.5,21,45
2024-12-09,ST002,75142-666-42,8,0,33.2,21,45
2024-12-16,ST002,75142-666-42,7,0,29,21,45
2024-12-23,ST002,75142-666-42,6,0,24.9,21,45
2024-12-30,ST002,75142-666-42,11,0,45.6,21,45
2025-01-06,ST002,75142-666-42,6,0,24.9,21,45
2025-01-13,ST002,75142-666-42,9,0,37.3,21,45
2025-01-20,ST002,75142-666-42,8,0,33.2,21,45
2025-01-27,ST002,75142-666-42,8,0,33.2,21,45
2025-02-03,ST002,75142-666-42,7,0,29,21,45
2025-02-10,ST002,75142-666-42,10,0,41.5,21,45
2025-02-17,ST002,75142-666-42,9,0,37.3,21,45
2025-02-24,ST002,75142-666-42,8,0,33.2,21,45
2025-03-03,ST002,75142-666-42,8,0,33.2,21,45
2025-03-10,ST002,75142-666-42,6,0,24.9,21,45
2025-03-17,ST002,75142-666-42,9,0,37.3,21,45
2025-03-24,ST002,75142-666-42,9,0,37.3,21,45
2025-03-31,ST002,75142-666-42,8,0,33.2,21,45
2025-04-07,ST002,75142-666-42,5,6,20.7,21,45
2025-04-14,ST002,75142-666-42,11,0,45.6,21,45
2025-04-21,ST002,75142-666-42,8,0,33.2,21,45
2025-04-28,ST002,75142-666-42,7,0,29,21,45
2025-05-05,ST002,75142-666-42,7,0,29,21,45
2025-05-12,ST002,75142-666-42,9,0,37.3,21,45
2025-05-19,ST002,75142-666-42,9,0,37.3,21,45
2025-05-26,ST002,75142-666-42,9,0,37.3,21,45
2025-06-02,ST002,75142-666-42,7,0,29,21,45
2025-06-09,ST002,75142-666-42,4,6,16.6,21,45
2025-06-16,ST002,75142-666-42,9,0,37.3,21,45
2025-06-23,ST002,75142-666-42,8,0,33.2,21,45
2025-06-30,ST002,75142-666-42,7,0,29,21,45
2025-07-07,ST002,75142-666-42,7,0,29,21,45
2025-07-14,ST002,75142-666-42,5,6,20.7,21,45
2025-07-21,ST002,75142-666-42,9,0,37.3,21,45
2025-07-28,ST002,75142-666-42,8,0,33.2,21,45
2025-08-04,ST002,75142-666-42,6,0,24.9,21,45
2025-08-11,ST002,75142-666-42,6,0,24.9,21,45
2025-08-18,ST002,75142-666-42,10,0,41.5,21,45
2025-08-25,ST002,75142-666-42,10,0,41.5,21,45
2025-09-01,ST002,75142-666-42,9,0,37.3,21,45
2025-09-08,ST002,75142-666-42,7,0,29,21,45
2025-09-15,ST002,75142-666-42,11,0,45.6,21,45
2025-09-22,ST002,75142-666-42,10,0,41.5,21,45
2025-09-29,ST002,75142-666-42,6,0,24.9,21,45
2025-10-06,ST002,75142-666-42,10,0,41.5,21,45
2025-10-13,ST002,75142-666-42,9,0,37.3,21,45
2025-10-20,ST002,75142-666-42,7,0,29,21,45
2025-10-27,ST002,75142-666-42,6,0,24.9,21,45
2025-11-03,ST002,75142-666-42,6,0,24.9,21,45
2025-11-10,ST002,75142-666-42,11,0,45.6,21,45
2025-11-17,ST002,75142-666-42,11,0,45.6,21,45
2025-11-24,ST002,75142-666-42,10,0,41.5,21,45
2025-12-01,ST002,75142-666-42,7,0,29,21,45
2025-12-08,ST002,75142-666-42,5,6,20.7,21,45
2025-12-15,ST002,75142-666-42,9,0,37.3,21,45
2025-12-22,ST002,75142-666-42,6,0,24.9,21,45
2025-12-29,ST002,75142-666-42,9,0,37.3,21,45
2024-01-01,ST002,35925-784-33,11,0,44,21,45
2024-01-08,ST002,35925-784-33,9,0,36,21,45
2024-01-15,ST002,35925-784-33,7,0,28,21,45
2024-01-22,ST002,35925-784-33,6,0,24,21,45
2024-01-29,ST002,35925-784-33,9,0,36,21,45
2024-02-05,ST002,35925-784-33,7,0,28,21,45
2024-02-12,ST002,35925-784-33,7,0,28,21,45
2024-02-19,ST002,35925-784-33,7,0,28,21,45
2024-02-26,ST002,35925-784-33,6,0,24,21,45
2024-03-04,ST002,35925-784-33,10,0,40,21,45
2024-03-11,ST002,35925-784-33,4,7,16,21,45
2024-03-18,ST002,35925-784-33,9,0,36,21,45
2024-03-25,ST002,35925-784-33,9,0,36,21,45
2024-04-01,ST002,35925-784-33,9,0,36,21,45
2024-04-08,ST002,35925-784-33,8,0,32,21,45
2024-04-15,ST002,35925-784-33,3,8,12,21,45
2024-04-22,ST002,35925-784-33,11,0,44,21,45
2024-04-29,ST002,35925-784-33,9,0,36,21,45
2024-05-06,ST002,35925-784-33,9,0,36,21,45
2024-05-13,ST002,35925-784-33,7,0,28,21,45
2024-05-20,ST002,35925-784-33,6,0,24,21,45
2024-05-27,ST002,35925-784-33,5,6,20,21,45
2024-06-03,ST002,35925-784-33,9,0,36,21,45
2024-06-10,ST002,35925-784-33,9,0,36,21,45
2024-06-17,ST002,35925-784-33,8,0,32,21,45
2024-06-24,ST002,35925-784-33,8,0,32,21,45
2024-07-01,ST002,35925-784-33,7,0,28,21,45
2024-07-08,ST002,35925-784-33,6,0,24,21,45
2024-07-15,ST002,35925-784-33,5,6,20,21,45
2024-07-22,ST002,35925-784-33,9,0,36,21,45
2024-07-29,ST002,35925-784-33,7,0,28,21,45
2024-08-05,ST002,35925-784-33,6,0,24,21,45
2024-08-12,ST002,35925-784-33,9,0,36,21,45
2024-08-19,ST002,35925-784-33,9,0,36,21,45
2024-08-26,ST002,35925-784-33,7,0,28,21,45
2024-09-02,ST002,35925-784-33,7,0,28,21,45
2024-09-09,ST002,35925-784-33,4,7,16,21,45
2024-09-16,ST002,35925-784-33,11,0,44,21,45
2024-09-23,ST002,35925-784-33,8,0,32,21,45
2024-09-30,ST002,35925-784-33,6,0,24,21,45
2024-10-07,ST002,35925-784-33,11,0,44,21,45
2024-10-14,ST002,35925-784-33,11,0,44,21,45
2024-10-21,ST002,35925-784-33,10,0,40,21,45
2024-10-28,ST002,35925-784-33,9,0,36,21,45
2024-11-04,ST002,35925-784-33,7,0,28,21,45
2024-11-11,ST002,35925-784-33,6,0,24,21,45
2024-11-18,ST002,35925-784-33,11,0,44,21,45
2024-11-25,ST002,35925-784-33,7,0,28,21,45
2024-12-02,ST002,35925-784-33,7,0,28,21,45
2024-12-09,ST002,35925-784-33,11,0,44,21,45
2024-12-16,ST002,35925-784-33,5,6,20,21,45
2024-12-23,ST002,35925-784-33,10,0,40,21,45
2024-12-30,ST002,35925-784-33,9,0,36,21,45
2025-01-06,ST002,35925-784-33,5,6,20,21,45
2025-01-13,ST002,35925-784-33,11,0,44,21,45
2025-01-20,ST002,35925-784-33,8,0,32,21,45
2025-01-27,ST002,35925-784-33,5,6,20,21,45
2025-02-03,ST002,35925-784-33,11,0,44,21,45
2025-02-10,ST002,35925-784-33,11,0,44,21,45
2025-02-17,ST002,35925-784-33,9,0,36,21,45
2025-02-24,ST002,35925-784-33,6,0,24,21,45
2025-03-03,ST002,35925-784-33,11,0,44,21,45
2025-03-10,ST002,35925-784-33,10,0,40,21,45
2025-03-17,ST002,35925-784-33,7,0,28,21,45
2025-03-24,ST002,35925-784-33,10,0,40,21,45
2025-03-31,ST002,35925-784-33,9,0,36,21,45
2025-04-07,ST002,35925-784-33,8,0,32,21,45
2025-04-14,ST002,35925-784-33,4,6,16,21,45
2025-04-21,ST002,35925-784-33,9,0,36,21,45
2025-04-28,ST002,35925-784-33,8,0,32,21,45
2025-05-05,ST002,35925-784-33,6,0,24,21,45
2025-05-12,ST002,35925-784-33,6,0,24,21,45
2025-05-19,ST002,35925-784-33,5,6,20,21,45
2025-05-26,ST002,35925-784-33,11,0,44,21,45
2025-06-02,ST002,35925-784-33,9,0,36,21,45
2025-06-09,ST002,35925-784-33,8,0,32,21,45
2025-06-16,ST002,35925-784-33,8,0,32,21,45
2025-06-23,ST002,35925-784-33,7,0,28,21,45
2025-06-30,ST002,35925-784-33,11,0,44,21,45
2025-07-07,ST002,35925-784-33,10,0,40,21,45
2025-07-14,ST002,35925-784-33,6,0,24,21,45
2025-07-21,ST002,35925-784-33,11,0,44,21,45
2025-07-28,ST002,35925-784-33,9,0,36,21,45
2025-08-04,ST002,35925-784-33,7,0,28,21,45
2025-08-11,ST002,35925-784-33,10,0,40,21,45
2025-08-18,ST002,35925-784-33,7,0,28,21,45
2025-08-25,ST002,35925-784-33,5,2,20,21,45
2025-09-01,ST002,35925-784-33,5,2,20,21,45
2025-09-08,ST002,35925-784-33,5,2,20,21,45
2025-09-15,ST002,35925-784-33,3,2,12,21,45
2025-09-22,ST002,35925-784-33,2,2,8,21,45
2025-09-29,ST002,35925-784-33,3,5,12,21,45
2025-10-06,ST002,35925-784-33,2,5,8,21,45
2025-10-13,ST002,35925-784-33,7,0,28,21,45
2025-10-20,ST002,35925-784-33,6,0,24,21,45
2025-10-27,ST002,35925-784-33,4,2,16,21,45
2025-11-03,ST002,35925-784-33,3,4,12,21,45
2025-11-10,ST002,35925-784-33,1,4,4,21,45
2025-11-17,ST002,35925-784-33,0,4,0,21,45
2025-11-24,ST002,35925-784-33,2,7,8,21,45
2025-12-01,ST002,35925-784-33,7,0,28,21,45
2025-12-08,ST002,35925-784-33,5,6,20,21,45
2025-12-15,ST002,35925-784-33,10,0,40,21,45
2025-12-22,ST002,35925-784-33,10,0,40,21,45
2025-12-29,ST002,35925-784-33,7,0,28,21,45
2024-01-01,ST003,62110-787-10,69,0,13.2,7,14
2024-01-08,ST003,62110-787-10,45,0,8.6,7,14
2024-01-15,ST003,62110-787-10,50,0,9.6,7,14
2024-01-22,ST003,62110-787-10,58,0,11.1,7,14
2024-01-29,ST003,62110-787-10,32,41,6.1,7,14
2024-02-05,ST003,62110-787-10,40,0,7.7,7,14
2024-02-12,ST003,62110-787-10,42,0,8,7,14
2024-02-19,ST003,62110-787-10,58,0,11.1,7,14
2024-02-26,ST003,62110-787-10,31,40,5.9,7,14
2024-03-04,ST003,62110-787-10,37,0,7.1,7,14
2024-03-11,ST003,62110-787-10,42,0,8,7,14
2024-03-18,ST003,62110-787-10,46,0,8.8,7,14
2024-03-25,ST003,62110-787-10,55,0,10.5,7,14
2024-04-01,ST003,62110-787-10,51,0,9.8,7,14
2024-04-08,ST003,62110-787-10,56,0,10.7,7,14
2024-04-15,ST003,62110-787-10,35,38,6.7,7,14
2024-04-22,ST003,62110-787-10,43,0,8.2,7,14
2024-04-29,ST003,62110-787-10,43,0,8.2,7,14
2024-05-06,ST003,62110-787-10,52,0,10,7,14
2024-05-13,ST003,62110-787-10,53,0,10.2,7,14
2024-05-20,ST003,62110-787-10,54,0,10.3,7,14
2024-05-27,ST003,62110-787-10,55,0,10.5,7,14
2024-06-03,ST003,62110-787-10,51,0,9.8,7,14
2024-06-10,ST003,62110-787-10,55,0,10.5,7,14
2024-06-17,ST003,62110-787-10,61,0,11.7,7,14
2024-06-24,ST003,62110-787-10,28,38,5.4,7,14
2024-07-01,ST003,62110-787-10,39,0,7.5,7,14
2024-07-08,ST003,62110-787-10,45,0,8.6,7,14
2024-07-15,ST003,62110-787-10,54,0,10.3,7,14
2024-07-22,ST003,62110-787-10,59,0,11.3,7,14
2024-07-29,ST003,62110-787-10,22,41,4.2,7,14
2024-08-05,ST003,62110-787-10,35,38,6.7,7,14
2024-08-12,ST003,62110-787-10,41,0,7.9,7,14
2024-08-19,ST003,62110-787-10,48,0,9.2,7,14
2024-08-26,ST003,62110-787-10,56,0,10.7,7,14
2024-09-02,ST003,62110-787-10,63,0,12.1,7,14
2024-09-09,ST003,62110-787-10,33,40,6.3,7,14
2024-09-16,ST003,62110-787-10,44,0,8.4,7,14
2024-09-23,ST003,62110-787-10,49,0,9.4,7,14
2024-09-30,ST003,62110-787-10,50,0,9.6,7,14
2024-10-07,ST003,62110-787-10,23,40,4.4,7,14
2024-10-14,ST003,62110-787-10,34,37,6.5,7,14
2024-10-21,ST003,62110-787-10,31,38,5.9,7,14
2024-10-28,ST003,62110-787-10,43,0,8.2,7,14
2024-11-04,ST003,62110-787-10,54,0,10.3,7,14
2024-11-11,ST003,62110-787-10,56,0,10.7,7,14
2024-11-18,ST003,62110-787-10,30,38,5.7,7,14
2024-11-25,ST003,62110-787-10,41,0,7.9,7,14
2024-12-02,ST003,62110-787-10,47,0,9,7,14
2024-12-09,ST003,62110-787-10,57,0,10.9,7,14
2024-12-16,ST003,62110-787-10,34,39,6.5,7,14
2024-12-23,ST003,62110-787-10,37,0,7.1,7,14
2024-12-30,ST003,62110-787-10,55,0,10.5,7,14
2025-01-06,ST003,62110-787-10,62,0,11.9,7,14
2025-01-13,ST003,62110-787-10,25,42,4.8,7,14
2025-01-20,ST003,62110-787-10,33,40,6.3,7,14
2025-01-27,ST003,62110-787-10,47,0,9,7,14
2025-02-03,ST003,62110-787-10,59,0,11.3,7,14
2025-02-10,ST003,62110-787-10,29,38,5.6,7,14
2025-02-17,ST003,62110-787-10,29,39,5.6,7,14
2025-02-24,ST003,62110-787-10,40,0,7.7,7,14
2025-03-03,ST003,62110-787-10,47,0,9,7,14
2025-03-10,ST003,62110-787-10,51,0,9.8,7,14
2025-03-17,ST003,62110-787-10,19,38,3.6,7,14
2025-03-24,ST003,62110-787-10,30,38,5.7,7,14
2025-03-31,ST003,62110-787-10,39,0,7.5,7,14
2025-04-07,ST003,62110-787-10,43,0,8.2,7,14
2025-04-14,ST003,62110-787-10,59,0,11.3,7,14
2025-04-21,ST003,62110-787-10,64,0,12.3,7,14
2025-04-28,ST003,62110-787-10,29,37,5.6,7,14
2025-05-05,ST003,62110-787-10,31,42,5.9,7,14
2025-05-12,ST003,62110-787-10,34,39,6.5,7,14
2025-05-19,ST003,62110-787-10,44,0,8.4,7,14
2025-05-26,ST003,62110-787-10,55,0,10.5,7,14
2025-06-02,ST003,62110-787-10,59,0,11.3,7,14
2025-06-09,ST003,62110-787-10,30,38,5.7,7,14
2025-06-16,ST003,62110-787-10,39,0,7.5,7,14
2025-06-23,ST003,62110-787-10,46,0,8.8,7,14
2025-06-30,ST003,62110-787-10,54,0,10.3,7,14
2025-07-07,ST003,62110-787-10,66,0,12.6,7,14
2025-07-14,ST003,62110-787-10,36,37,6.9,7,14
2025-07-21,ST003,62110-787-10,36,37,6.9,7,14
2025-07-28,ST003,62110-787-10,40,0,7.7,7,14
2025-08-04,ST003,62110-787-10,43,0,8.2,7,14
2025-08-11,ST003,62110-787-10,50,0,9.6,7,14
2025-08-18,ST003,62110-787-10,53,0,10.2,7,14
2025-08-25,ST003,62110-787-10,61,0,11.7,7,14
2025-09-01,ST003,62110-787-10,33,40,6.3,7,14
2025-09-08,ST003,62110-787-10,47,0,9,7,14
2025-09-15,ST003,62110-787-10,54,0,10.3,7,14
2025-09-22,ST003,62110-787-10,24,42,4.6,7,14
2025-09-29,ST003,62110-787-10,34,39,6.5,7,14
2025-10-06,ST003,62110-787-10,47,0,9,7,14
2025-10-13,ST003,62110-787-10,60,0,11.5,7,14
2025-10-20,ST003,62110-787-10,60,0,11.5,7,14
2025-10-27,ST003,62110-787-10,58,0,11.1,7,14
2025-11-03,ST003,62110-787-10,63,0,12.1,7,14
2025-11-10,ST003,62110-787-10,70,0,13.4,7,14
2025-11-17,ST003,62110-787-10,33,40,6.3,7,14
2025-11-24,ST003,62110-787-10,41,0,7.9,7,14
2025-12-01,ST003,62110-787-10,53,0,10.2,7,14
2025-12-08,ST003,62110-787-10,59,0,11.3,7,14
2025-12-15,ST003,62110-787-10,36,37,6.9,7,14
2025-12-22,ST003,62110-787-10,34,39,6.5,7,14
2025-12-29,ST003,62110-787-10,40,0,7.7,7,14
2024-01-01,ST003,37559-713-63,85,0,13,7,14
2024-01-08,ST003,37559-713-63,32,47,4.9,7,14
2024-01-15,ST003,37559-713-63,39,46,6,7,14
2024-01-22,ST003,37559-713-63,39,52,6,7,14
2024-01-29,ST003,37559-713-63,52,0,8,7,14
2024-02-05,ST003,37559-713-63,59,0,9,7,14
2024-02-12,ST003,37559-713-63,67,0,10.3,7,14
2024-02-19,ST003,37559-713-63,77,0,11.8,7,14
2024-02-26,ST003,37559-713-63,39,46,6,7,14
2024-03-04,ST003,37559-713-63,47,0,7.2,7,14
2024-03-11,ST003,37559-713-63,58,0,8.9,7,14
2024-03-18,ST003,37559-713-63,68,0,10.4,7,14
2024-03-25,ST003,37559-713-63,68,0,10.4,7,14
2024-04-01,ST003,37559-713-63,79,0,12.1,7,14
2024-04-08,ST003,37559-713-63,31,46,4.8,7,14
2024-04-15,ST003,37559-713-63,38,53,5.8,7,14
2024-04-22,ST003,37559-713-63,45,46,6.9,7,14
2024-04-29,ST003,37559-713-63,50,0,7.7,7,14
2024-05-06,ST003,37559-713-63,57,0,8.7,7,14
2024-05-13,ST003,37559-713-63,67,0,10.3,7,14
2024-05-20,ST003,37559-713-63,84,0,12.9,7,14
2024-05-27,ST003,37559-713-63,53,0,8.1,7,14
2024-06-03,ST003,37559-713-63,66,0,10.1,7,14
2024-06-10,ST003,37559-713-63,78,0,12,7,14
2024-06-17,ST003,37559-713-63,42,49,6.4,7,14
2024-06-24,ST003,37559-713-63,56,0,8.6,7,14
2024-07-01,ST003,37559-713-63,69,0,10.6,7,14
2024-07-08,ST003,37559-713-63,86,0,13.2,7,14
2024-07-15,ST003,37559-713-63,49,0,7.5,7,14
2024-07-22,ST003,37559-713-63,66,0,10.1,7,14
2024-07-29,ST003,37559-713-63,78,0,12,7,14
2024-08-05,ST003,37559-713-63,44,47,6.7,7,14
2024-08-12,ST003,37559-713-63,49,0,7.5,7,14
2024-08-19,ST003,37559-713-63,54,0,8.3,7,14
2024-08-26,ST003,37559-713-63,67,0,10.3,7,14
2024-09-02,ST003,37559-713-63,71,0,10.9,7,14
2024-09-09,ST003,37559-713-63,42,49,6.4,7,14
2024-09-16,ST003,37559-713-63,49,0,7.5,7,14
2024-09-23,ST003,37559-713-63,66,0,10.1,7,14
2024-09-30,ST003,37559-713-63,79,0,12.1,7,14
2024-10-07,ST003,37559-713-63,45,46,6.9,7,14
2024-10-14,ST003,37559-713-63,47,0,7.2,7,14
2024-10-21,ST003,37559-713-63,56,0,8.6,7,14
2024-10-28,ST003,37559-713-63,67,0,10.3,7,14
2024-11-04,ST003,37559-713-63,33,50,5.1,7,14
2024-11-11,ST003,37559-713-63,48,0,7.4,7,14
2024-11-18,ST003,37559-713-63,49,0,7.5,7,14
2024-11-25,ST003,37559-713-63,61,0,9.3,7,14
2024-12-02,ST003,37559-713-63,63,0,9.7,7,14
2024-12-09,ST003,37559-713-63,65,0,10,7,14
2024-12-16,ST003,37559-713-63,75,0,11.5,7,14
2024-12-23,ST003,37559-713-63,25,53,3.8,7,14
2024-12-30,ST003,37559-713-63,36,55,5.5,7,14
2025-01-06,ST003,37559-713-63,51,0,7.8,7,14
2025-01-13,ST003,37559-713-63,65,0,10,7,14
2025-01-20,ST003,37559-713-63,79,0,12.1,7,14
2025-01-27,ST003,37559-713-63,43,48,6.6,7,14
2025-02-03,ST003,37559-713-63,56,0,8.6,7,14
2025-02-10,ST003,37559-713-63,70,0,10.7,7,14
2025-02-17,ST003,37559-713-63,82,0,12.6,7,14
2025-02-24,ST003,37559-713-63,47,0,7.2,7,14
2025-03-03,ST003,37559-713-63,70,0,10.7,7,14
2025-03-10,ST003,37559-713-63,76,0,11.6,7,14
2025-03-17,ST003,37559-713-63,37,47,5.7,7,14
2025-03-24,ST003,37559-713-63,51,0,7.8,7,14
2025-03-31,ST003,37559-713-63,60,0,9.2,7,14
2025-04-07,ST003,37559-713-63,81,0,12.4,7,14
2025-04-14,ST003,37559-713-63,42,49,6.4,7,14
2025-04-21,ST003,37559-713-63,40,51,6.1,7,14
2025-04-28,ST003,37559-713-63,57,0,8.7,7,14
2025-05-05,ST003,37559-713-63,68,0,10.4,7,14
2025-05-12,ST003,37559-713-63,32,52,4.9,7,14
2025-05-19,ST003,37559-713-63,43,48,6.6,7,14
2025-05-26,ST003,37559-713-63,52,0,8,7,14
2025-06-02,ST003,37559-713-63,56,0,8.6,7,14
2025-06-09,ST003,37559-713-63,69,0,10.6,7,14
2025-06-16,ST003,37559-713-63,75,0,11.5,7,14
2025-06-23,ST003,37559-713-63,31,51,4.8,7,14
2025-06-30,ST003,37559-713-63,54,0,8.3,7,14
2025-07-07,ST003,37559-713-63,57,0,8.7,7,14
2025-07-14,ST003,37559-713-63,66,0,10.1,7,14
2025-07-21,ST003,37559-713-63,30,48,4.6,7,14
2025-07-28,ST003,37559-713-63,52,0,8,7,14
2025-08-04,ST003,37559-713-63,71,0,10.9,7,14
2025-08-11,ST003,37559-713-63,72,0,11,7,14
2025-08-18,ST003,37559-713-63,77,0,11.8,7,14
2025-08-25,ST003,37559-713-63,36,47,5.5,7,14
2025-09-01,ST003,37559-713-63,47,0,7.2,7,14
2025-09-08,ST003,37559-713-63,59,0,9,7,14
2025-09-15,ST003,37559-713-63,60,0,9.2,7,14
2025-09-22,ST003,37559-713-63,77,0,11.8,7,14
2025-09-29,ST003,37559-713-63,42,49,6.4,7,14
2025-10-06,ST003,37559-713-63,48,0,7.4,7,14
2025-10-13,ST003,37559-713-63,68,0,10.4,7,14
2025-10-20,ST003,37559-713-63,23,54,3.5,7,14
2025-10-27,ST003,37559-713-63,86,0,13.2,7,14
2025-11-03,ST003,37559-713-63,36,48,5.5,7,14
2025-11-10,ST003,37559-713-63,46,0,7,7,14
2025-11-17,ST003,37559-713-63,69,0,10.6,7,14
2025-11-24,ST003,37559-713-63,43,46,6.6,7,14
2025-12-01,ST003,37559-713-63,58,0,8.9,7,14
2025-12-08,ST003,37559-713-63,74,0,11.3,7,14
2025-12-15,ST003,37559-713-63,74,0,11.3,7,14
2025-12-22,ST003,37559-713-63,30,47,4.6,7,14
2025-12-29,ST003,37559-713-63,43,48,6.6,7,14
2024-01-01,ST003,59428-765-88,42,0,12,7,14
2024-01-08,ST003,59428-765-88,22,27,6.3,7,14
2024-01-15,ST003,59428-765-88,27,0,7.7,7,14
2024-01-22,ST003,59428-765-88,35,0,10,7,14
2024-01-29,ST003,59428-765-88,36,0,10.3,7,14
2024-02-05,ST003,59428-765-88,16,27,4.6,7,14
2024-02-12,ST003,59428-765-88,20,25,5.7,7,14
2024-02-19,ST003,59428-765-88,23,26,6.6,7,14
2024-02-26,ST003,59428-765-88,30,0,8.5,7,14
2024-03-04,ST003,59428-765-88,33,0,9.4,7,14
2024-03-11,ST003,59428-765-88,38,0,10.8,7,14
2024-03-18,ST003,59428-765-88,40,0,11.4,7,14
2024-03-25,ST003,59428-765-88,24,25,6.8,7,14
2024-04-01,ST003,59428-765-88,27,0,7.7,7,14
2024-04-08,ST003,59428-765-88,36,0,10.3,7,14
2024-04-15,ST003,59428-765-88,14,26,4,7,14
2024-04-22,ST003,59428-765-88,22,27,6.3,7,14
2024-04-29,ST003,59428-765-88,36,0,10.3,7,14
2024-05-06,ST003,59428-765-88,41,0,11.7,7,14
2024-05-13,ST003,59428-765-88,34,0,9.7,7,14
2024-05-20,ST003,59428-765-88,38,0,10.8,7,14
2024-05-27,ST003,59428-765-88,44,0,12.5,7,14
2024-06-03,ST003,59428-765-88,25,0,7.1,7,14
2024-06-10,ST003,59428-765-88,35,0,10,7,14
2024-06-17,ST003,59428-765-88,44,0,12.5,7,14
2024-06-24,ST003,59428-765-88,33,0,9.4,7,14
2024-07-01,ST003,59428-765-88,31,0,8.8,7,14
2024-07-08,ST003,59428-765-88,40,0,11.4,7,14
2024-07-15,ST003,59428-765-88,46,0,13.1,7,14
2024-07-22,ST003,59428-765-88,27,0,7.7,7,14
2024-07-29,ST003,59428-765-88,31,0,8.8,7,14
2024-08-05,ST003,59428-765-88,40,0,11.4,7,14
